"token","n","joy","anger","anticipation","disgust","fear","sadness","surprise","trust","negative","positive"
"sensacional",1,1,0,0,0,0,0,0,0,0,1
"sensatez",1,0,0,0,0,0,0,0,0,0,0
"sensibilidad",2,1,0,0,0,0,0,0,0,0,1
"sensible",3,0,0,1,0,0,0,0,1,0,1
"sensorial",1,0,0,0,0,0,0,0,0,0,0
"sensual",2,1,0,1,0,0,0,1,1,1,1
"sensualidad",1,1,0,1,0,0,0,0,0,0,1
"sentido",3,1,0,0,0,0,1,0,1,0,1
"sentidos",1,0,0,0,0,0,0,0,0,0,0
"sentimental",1,0,0,0,0,0,0,0,0,0,1
"sentimentalismo",1,0,0,0,0,0,0,0,0,0,1
"sentimiento",2,1,1,1,1,1,1,1,1,1,1
"sentina",1,0,0,0,0,0,0,0,0,0,0
"sentir",1,0,0,0,0,0,0,0,0,0,0
"senuelo",2,0,0,0,0,0,0,1,0,1,0
"separable",1,0,0,0,0,0,0,0,0,0,0
"separacion",1,0,0,0,0,0,0,0,0,0,0
"separadamente",1,0,0,0,0,0,0,0,0,0,0
"separado",2,0,0,0,0,0,0,0,0,0,0
"separar",1,0,0,0,0,0,0,0,0,1,0
"separatista",1,0,1,0,1,0,0,0,0,1,0
"sepia",1,0,0,0,0,0,0,0,0,0,0
"septicemia",1,0,0,0,0,1,1,0,0,1,0
"septico",1,0,0,0,1,0,0,0,0,1,0
"septiembre",1,0,0,0,0,0,0,0,0,0,0
"septimo",1,0,0,0,0,0,0,0,0,0,0
"sequedad",1,0,0,0,0,0,0,0,0,0,0
"sequia",1,0,0,0,0,0,0,0,0,1,0
"serenidad",1,1,0,1,0,0,0,0,1,0,1
"sereno",2,0,0,0,0,0,0,0,1,1,1
"serie",1,0,0,0,0,0,0,0,1,0,0
"seriedad",1,0,0,0,0,0,0,0,0,0,1
"serif",1,0,0,0,0,0,0,0,0,0,0
"serio",2,0,0,0,0,0,0,0,0,0,1
"sermon",1,0,0,0,0,0,0,0,1,0,1
"serpenteante",1,0,0,0,0,0,0,0,0,1,0
"serpentina",2,0,0,0,0,0,0,0,0,0,0
"serpiente",2,0,0,0,1,1,0,0,0,1,0
"serpiente de cascabel",1,0,0,0,0,1,0,0,0,0,0
"serrado",1,0,0,0,0,0,0,0,0,0,0
"serrin",1,0,0,0,0,0,0,0,0,0,0
"servicial",1,1,1,1,1,1,0,1,1,0,1
"servicio",1,0,0,0,0,0,0,0,0,0,0
"servidor",1,0,0,0,0,0,0,0,1,1,0
"servidumbre",1,0,0,0,0,0,0,0,0,1,0
"servil",2,0,0,0,1,1,1,0,0,1,0
"servilleta",1,0,0,0,0,0,1,0,0,0,0
"sesenta",1,0,0,0,0,0,0,0,0,0,0
"sesgado",2,0,1,1,0,0,0,0,0,1,0
"sesion",3,0,0,0,0,0,0,0,0,0,0
"sesiones",1,0,0,0,0,0,0,0,0,0,0
"sesos",1,0,0,0,0,0,0,0,0,0,1
"sesudamente",1,0,0,0,0,0,0,0,0,0,1
"setenta",1,0,0,0,0,0,0,0,0,0,0
"setter",1,0,0,0,0,0,0,0,0,0,0
"seudo",1,0,0,0,0,0,0,0,0,0,0
"seudonimo",1,0,0,0,0,0,0,0,0,0,0
"severamente",1,0,0,0,0,0,0,0,0,0,0
"severo",1,0,1,1,1,1,1,0,0,1,0
"sexo",1,1,0,1,0,0,0,0,1,0,1
"sexto",1,0,0,0,0,0,0,0,0,0,0
"sexualidad",1,0,0,0,0,0,0,0,0,0,0
"sexy",1,0,0,0,0,0,0,0,0,0,0
"si",3,0,0,0,0,0,0,0,0,0,1
"sic",1,0,0,0,0,0,0,0,0,0,0
"sidra",1,0,0,0,0,0,0,0,0,0,1
"sierra",1,0,0,0,0,0,0,0,0,0,0
"siesta",3,1,0,0,0,0,0,0,0,0,1
"sietemesino",1,0,0,0,0,0,0,0,0,1,0
"sifon",1,0,0,0,0,0,0,0,0,0,0
"sigilo",1,0,0,0,0,0,0,1,0,0,0
"siglo",1,0,0,0,0,0,0,0,0,0,0
"significacion",1,0,0,0,0,0,0,0,0,0,0
"significado",2,0,0,0,0,0,0,0,0,0,0
"significar",1,0,0,1,0,0,0,0,0,0,0
"signo de intercalacion",1,0,0,0,0,0,0,0,0,0,0
"silaba",2,0,0,0,0,0,0,0,0,0,0
"silbar",1,0,0,0,0,0,0,0,0,0,0
"silbido",4,0,1,0,0,1,0,0,0,1,0
"silenciador",1,0,0,0,0,0,0,0,0,0,0
"silenciosamente",1,0,0,0,0,0,0,0,0,0,0
"silencioso",1,0,0,0,0,0,0,0,0,0,0
"silla",1,0,0,0,0,0,0,0,0,0,0
"sillin",1,0,0,0,0,0,0,0,0,0,0
"silueta",1,0,0,0,0,0,0,0,0,0,0
"simbolicamente",1,0,0,0,0,0,0,0,0,0,0
"simbolico",2,0,0,0,0,0,0,0,0,0,1
"simbolismo",1,0,0,0,0,0,0,0,0,0,0
"simbolizar",1,0,0,0,0,0,0,0,0,0,0
"simbolo",1,0,0,0,0,0,0,0,0,0,0
"simetria",1,1,0,0,0,0,0,0,1,0,1
"simetrico",2,0,0,0,0,0,0,0,0,0,1
"simil",1,0,0,0,0,0,0,0,0,0,0
"similar",2,0,0,0,0,0,0,0,0,0,0
"simpatico",1,1,0,0,0,1,1,0,1,0,1
"simple",1,0,0,0,0,0,0,0,0,0,0
"simplemente",1,0,0,0,0,0,0,0,0,0,0
"simples",1,0,0,0,0,0,0,0,0,0,0
"simplificar",1,1,0,1,0,0,0,1,1,0,1
"simulacion",1,0,0,0,0,0,0,0,0,0,0
"simulado",1,0,0,0,0,0,0,0,0,0,0
"simulando",1,0,0,0,0,0,0,0,0,0,0
"simular",1,0,0,0,0,0,0,0,0,0,0
"simultaneamente",1,0,0,0,0,0,0,0,0,0,0
"simultaneo",1,0,0,0,0,0,0,0,0,0,0
"sin abrir",1,0,0,0,0,0,0,0,0,0,0
"sin acontecimientos notables",1,0,0,0,0,0,0,0,0,0,0
"sin adjuntar",1,0,0,0,0,0,0,0,0,1,0
"sin alguna duda",1,0,0,1,1,0,0,0,0,0,0
"sin alterar",1,0,0,0,0,0,0,0,0,0,0
"sin amueblar",1,0,0,0,0,0,0,0,0,1,0
"sin apoyo",1,0,0,0,0,0,0,0,0,1,0
"sin ayuda",2,0,0,0,0,0,0,0,0,0,0
"sin azucar",1,0,0,0,0,0,0,0,0,0,0
"sin consolidar",1,0,0,0,0,0,0,0,0,0,0
"sin control",1,0,0,0,0,0,0,0,0,1,0
"sin cortar",1,0,0,0,0,0,0,0,0,0,0
"sin costura",1,0,0,0,0,0,0,0,0,0,0
"sin curtir",1,0,0,0,0,0,0,0,0,0,0
"sin defensa",1,0,0,0,0,0,0,1,0,0,0
"sin descubrir",1,0,0,0,0,0,0,1,0,0,0
"sin dientes",1,0,0,0,0,0,0,0,0,0,0
"sin dinero",1,0,0,0,0,0,0,0,0,0,0
"sin disminucion",1,0,0,0,0,0,0,0,0,0,0
"sin dolor",1,0,0,0,0,0,0,0,0,0,0
"sin fin",1,1,1,0,0,1,1,0,1,1,1
"sin fondo",1,0,0,0,0,1,0,0,0,0,0
"sin habla",1,0,0,0,0,0,0,0,0,0,0
"sin importancia",1,0,0,0,0,0,1,0,0,1,0
"sin limites",2,0,0,0,0,0,0,0,0,0,0
"sin mangas",1,0,0,0,0,0,0,0,0,0,0
"sin nombre",2,0,0,0,1,0,0,0,0,1,0
"sin objetivo",1,0,0,0,0,0,0,0,0,1,0
"sin obstaculos",1,0,0,0,0,0,0,0,0,0,0
"sin oposicion",1,0,0,0,0,0,0,0,0,0,0
"sin par",2,0,0,0,0,0,0,0,0,0,1
"sin precedentes",1,0,0,0,0,0,0,1,0,0,0
"sin prisa",1,0,0,0,0,0,0,0,0,0,1
"sin querer",1,0,0,0,0,0,0,1,0,1,0
"sin restricciones",2,1,0,0,0,0,0,0,0,0,1
"sin sentido",2,0,1,0,1,1,1,1,0,1,0
"sin sol",1,0,0,0,0,0,0,0,0,0,0
"sin trabas",1,0,0,0,0,0,0,0,0,0,0
"sin traducir",1,0,0,0,0,0,0,0,0,0,0
"sin valor",1,0,1,0,1,0,1,0,0,1,0
"sin vida",1,0,0,0,0,1,1,0,0,1,0
"sin voz",1,0,0,0,0,0,0,0,0,0,0
"sinagoga",1,0,0,0,0,0,0,0,0,0,0
"sinceramente",1,1,0,0,0,0,0,0,0,0,1
"sinceridad",1,0,0,0,0,0,0,0,0,0,1
"sincero",2,1,0,1,0,0,0,1,1,0,1
"sincope",1,0,0,0,0,1,1,1,0,1,0
"sincronico",1,0,0,0,0,0,0,0,0,0,0
"sincronizar",1,1,0,1,0,0,0,1,1,0,1
"sindicato",1,0,0,0,0,0,0,0,0,0,0
"sinergia",1,0,0,0,0,0,0,0,0,0,0
"sinergico",1,0,0,0,0,0,0,0,1,0,1
"sinfonia",1,1,0,1,0,0,0,0,0,0,1
"singular",1,0,0,0,0,0,0,0,0,0,0
"singularidad",1,0,0,0,0,0,0,0,0,0,0
"siniestro",1,0,1,0,1,1,0,0,0,1,0
"sinodo",1,0,0,0,0,0,0,0,1,0,1
"sinonimo",2,0,0,0,0,1,0,0,1,1,1
"sinopsis",1,0,0,0,0,0,0,0,0,0,0
"sinoptico",1,0,0,0,0,0,0,0,0,0,0
"sintaxis",1,0,0,0,0,0,0,0,0,0,0
"sintesis",1,0,0,0,0,0,0,0,0,0,0
"sintetico",1,0,0,0,0,0,0,0,0,0,0
"sintio",1,0,0,0,0,0,0,0,0,0,0
"sintoma",1,0,0,0,0,0,0,0,0,1,0
"sintomatico",1,0,0,0,0,0,0,0,0,0,0
"sinverguenza",1,0,1,0,1,1,0,0,1,1,0
"sirena",2,0,0,0,0,1,0,0,0,1,0
"sistema",1,0,0,0,0,0,0,0,1,0,0
"sistematicamente",1,0,0,0,0,0,0,0,0,0,0
"sistematico",1,0,0,0,0,0,0,0,0,0,0
"sith",1,0,0,0,0,0,0,0,0,0,0
"sitio",1,0,0,0,0,0,0,0,0,0,0
"situacion",2,0,0,1,1,1,1,0,0,1,0
"situado",1,0,0,0,0,0,0,0,0,0,0
"situar",1,0,0,0,0,0,0,0,0,0,0
"sketch satirico",1,0,0,0,0,0,0,0,0,0,0
"smo",1,1,0,1,0,0,0,1,1,0,1
"snob",1,0,0,0,0,0,0,0,0,1,0
"snoopy",1,0,0,0,0,0,0,0,0,0,0
"soberania",1,0,0,0,0,0,0,0,0,0,0
"soberano",1,0,0,0,0,0,0,0,1,0,0
"soborno",2,0,0,0,1,0,0,0,0,1,0
"sobre",1,0,0,0,0,0,0,0,0,0,0
"sobrecarga",1,0,0,0,0,0,1,0,0,1,0
"sobrecargado",1,0,0,0,0,0,0,0,0,0,0
"sobrecargar",1,0,0,0,0,0,0,0,0,1,0
"sobredosis",1,0,0,0,0,0,0,0,0,1,0
"sobreestimado",1,0,0,0,0,0,0,0,0,1,0
"sobreestimar",1,0,0,0,0,0,0,1,0,0,0
"sobrehumano",1,0,0,0,0,0,0,0,0,0,1
"sobrenatural",1,0,0,0,0,0,0,0,0,0,0
"sobresaliente",2,1,0,0,0,0,0,0,0,1,1
"sobresalir",2,1,0,1,0,0,0,1,1,0,1
"sobretension",1,0,0,0,0,0,0,1,0,0,0
"sobretodo",1,0,0,0,0,0,0,0,0,0,0
"sobrevenir",1,0,0,0,0,0,0,0,0,0,0
"sobreviviente",1,0,0,0,0,0,0,0,0,0,0
"sobrevivir",2,0,0,0,0,0,0,0,0,0,1
"sobriedad",1,0,0,0,0,0,0,0,1,0,1
"sobrina",1,0,0,0,0,0,0,0,0,0,0
"sobrino",1,0,0,0,0,0,0,0,0,0,0
"socavado",1,0,0,0,0,0,0,0,0,1,0
"sociable",1,0,0,0,0,0,0,0,0,0,1
"social",2,0,0,0,0,0,0,0,0,0,0
"socialismo",1,0,0,0,1,1,0,0,0,0,0
"socialista",1,0,1,0,1,1,1,0,0,1,0
"sociedad",1,0,0,0,0,0,0,0,0,0,0
"sofa",2,0,0,0,0,0,1,0,0,0,0
"sofocado",1,0,1,0,0,1,1,0,0,1,0
"sofocante",3,0,0,0,1,1,1,0,0,1,0
"sofocar",1,0,0,0,0,0,0,0,0,1,0
"soga",1,0,0,0,0,0,0,0,0,0,0
"sol",1,1,0,1,0,0,0,1,1,0,1
"solapa",2,0,0,0,0,0,0,0,0,1,0
"solar",1,0,0,0,0,0,0,0,0,0,0
"soldado",2,0,1,0,0,0,1,0,0,0,1
"soldadura",1,0,0,0,0,0,0,0,0,0,0
"soldar",2,0,0,0,0,0,0,0,0,0,0
"soleado",1,1,0,1,0,0,0,1,0,0,1
"soledad",3,0,0,0,0,1,1,0,0,1,0
"solicitacion",1,0,0,0,0,0,0,0,0,0,0
"solicitante",1,0,0,1,0,0,0,0,0,0,0
"solicitar",1,0,0,0,0,0,0,0,0,0,0
"solicitud",2,0,0,0,0,0,0,0,0,0,0
"solidaridad",1,0,0,0,0,0,0,0,1,0,0
"solidez",1,0,0,0,0,0,0,0,1,0,1
"solidificacion",1,0,0,0,0,0,0,0,0,0,0
"solidificado",1,0,0,0,0,0,0,0,0,0,0
"solidificar",1,0,0,0,0,0,0,0,0,0,0
"solido",1,0,0,0,0,0,0,0,0,0,1
"solitaria",1,0,1,0,1,1,1,0,0,1,0
"solitario",4,0,0,0,0,0,1,0,0,1,0
"sollozo",1,0,0,0,0,0,1,0,0,1,0
"solo",1,0,0,0,0,0,0,0,0,0,0
"soltar",1,0,0,0,0,0,0,0,0,0,0
"soltero",2,0,0,0,0,0,0,0,0,0,0
"solterona",1,0,0,0,0,1,1,0,0,1,0
"solubilidad",1,0,0,0,0,0,0,0,0,0,0
"soluble",1,0,0,0,0,0,0,0,0,0,0
"solucion",1,0,0,0,0,0,0,0,0,0,1
"solucion alcalina",1,0,0,0,0,0,0,0,0,0,0
"solvencia",2,1,0,1,0,0,0,0,1,0,1
"solventar",1,0,0,0,0,0,0,0,0,0,1
"solvente",1,0,0,0,0,0,0,0,0,0,0
"somatico",1,0,0,0,0,0,0,1,0,1,0
"sombra",2,0,0,0,0,0,0,0,0,0,0
"sombras",1,0,0,0,0,0,0,0,0,0,0
"sombreado",2,0,0,0,0,1,0,0,0,1,0
"sombrereria",1,0,0,0,0,0,0,0,0,0,0
"sombrero",1,0,0,0,0,0,0,0,0,0,0
"sombrilla",2,0,0,0,0,0,0,0,0,0,0
"sombrio",3,0,0,0,0,0,1,0,0,1,0
"someterse",1,0,0,0,0,0,0,0,0,0,0
"sometido",2,0,0,0,0,0,1,0,0,1,0
"somnolencia",1,0,0,0,0,0,0,0,0,1,0
"somnoliento",1,0,0,0,0,0,0,0,0,0,0
"somorgujo",1,0,0,0,1,0,0,0,0,1,0
"sonador",3,0,0,0,0,0,0,0,0,0,0
"sonando",1,0,0,0,0,0,0,0,0,0,0
"sonar",1,0,0,1,0,0,0,0,0,0,1
"sonata",1,0,0,0,0,0,0,0,0,0,1
"sondear",1,0,0,0,0,0,0,0,0,0,1
"sondeo",2,0,0,0,0,0,0,0,0,0,0
"soneto",1,1,0,0,0,0,1,0,0,0,1
"sonido",1,0,0,0,0,0,0,0,0,0,0
"sonoliento",1,0,0,0,0,0,0,0,0,0,0
"sonoro",1,1,0,0,0,0,0,0,0,0,1
"sonreir",1,1,0,0,0,0,0,1,1,0,1
"sonriente",1,1,0,0,0,0,0,0,0,0,1
"sonrisa",1,1,0,1,0,0,0,1,1,0,1
"sonrisa afectada",1,0,0,0,0,0,0,0,0,1,0
"sonrojo",1,0,0,0,0,0,0,0,0,1,0
"sopa",1,0,0,0,0,0,0,0,0,0,1
"sopa de pescado",1,0,0,0,0,0,0,0,0,0,1
"soplador",1,0,0,0,0,0,0,0,0,1,0
"soplo",2,0,0,0,0,0,0,0,0,0,0
"soplon",1,0,0,0,0,0,0,0,0,0,0
"soportado",1,0,0,0,0,0,0,0,0,0,1
"soportar",1,0,0,0,0,0,0,0,0,0,1
"soporte",1,0,0,0,0,0,0,0,0,0,0
"soportes",1,0,0,0,0,0,0,0,0,0,0
"soprano",1,0,0,0,0,0,0,0,0,0,0
"sorbo",1,0,0,0,0,0,0,0,0,0,0
"sordera",1,0,0,0,0,0,0,0,0,0,0
"sordido",1,0,1,0,1,1,1,0,0,1,0
"sordo",1,0,0,0,0,0,0,0,0,0,0
"sorgo",1,0,0,0,0,0,0,0,0,0,0
"sorprendente",1,0,0,0,0,0,0,1,0,0,0
"sorprendentemente",1,0,0,0,0,0,0,0,0,0,1
"sorprendentes",1,0,0,0,0,0,0,0,0,0,1
"sorprendido",1,0,0,0,0,0,0,1,0,0,0
"sorpresa",1,1,0,0,0,1,0,1,0,0,1
"sosegado",2,0,0,0,0,0,0,0,0,0,1
"sospecha",1,0,0,0,0,1,0,0,0,1,0
"sospechar",1,0,0,0,0,1,0,0,0,1,0
"sospechas",1,0,0,0,0,0,0,0,0,0,0
"sospechoso",4,0,1,1,0,0,0,1,0,1,0
"sostenible",1,0,0,0,0,0,0,0,0,0,1
"sostenido",1,0,0,0,0,0,0,0,0,0,0
"sotano",1,0,0,0,0,0,0,0,0,0,0
"sotavento",1,0,0,0,0,0,0,0,0,0,0
"sotobosque",1,0,0,0,0,0,0,0,0,0,0
"sou",1,0,0,0,0,0,0,0,0,0,0
"spa",1,1,0,1,0,0,0,1,1,0,1
"spaniel",1,1,0,0,0,0,0,0,1,0,1
"spencer",1,0,0,0,0,0,0,0,0,0,0
"staccato",1,0,0,0,0,0,0,0,0,0,1
"suavemente",1,0,0,0,0,0,0,0,0,0,0
"suavidad",1,0,0,0,0,0,0,0,0,0,1
"subasta",1,0,0,1,0,0,0,0,0,0,0
"subastador",1,0,0,0,0,0,0,0,0,0,0
"subatomico",1,0,0,0,0,0,0,0,0,0,0
"subcomision",1,0,0,0,0,0,0,0,0,0,0
"subconjunto",1,0,0,0,0,0,0,0,0,0,0
"subconsciente",1,0,0,0,0,0,0,0,0,0,0
"subcutaneo",1,0,0,0,0,0,0,0,0,0,0
"subdesarrollado",1,0,0,0,0,0,0,0,0,0,0
"subdividir",1,0,0,0,0,0,0,0,0,0,0
"subdivision",1,0,0,0,0,0,0,0,0,0,0
"subduccion",1,0,0,0,0,0,0,0,0,0,0
"subestimar",1,0,0,0,0,0,0,1,0,0,0
"subida",1,0,0,0,0,0,0,0,0,0,0
"subito",1,0,0,0,0,0,0,1,0,0,0
"subjetivo",1,0,0,0,0,0,0,0,0,0,0
"sublimacion",1,1,0,0,0,0,0,0,0,0,1
"subliminal",1,0,0,0,0,0,0,0,0,0,0
"submarino",1,0,0,0,0,0,0,0,0,0,0
"subordinacion",1,0,0,0,0,0,0,0,0,0,0
"subordinar",1,0,0,0,0,1,0,0,0,1,0
"subrayar",1,0,0,0,0,0,0,0,0,0,1
"subsecuencia",1,0,0,0,0,0,0,0,0,0,0
"subsecuente",1,0,0,0,0,0,0,0,0,0,0
"subsidiario",1,0,0,0,0,0,0,0,0,0,0
"subsiguiente",1,1,0,1,0,0,0,0,1,0,1
"subsistencia",1,0,0,0,0,0,0,0,0,0,0
"subsistir",1,0,0,0,0,0,0,0,0,1,0
"subsuelo",1,0,0,0,0,0,0,0,0,0,0
"subterraneo",2,0,0,0,0,0,0,0,0,0,0
"subtipo",1,0,0,0,0,0,0,0,0,0,0
"subtitulo",1,0,0,0,0,0,0,0,0,0,0
"subtrama",1,0,0,0,0,0,0,0,0,0,0
"suburbano",1,0,0,0,0,0,0,0,0,0,0
"suburbio",1,0,0,0,0,0,0,0,0,0,0
"subvencion",1,0,1,0,1,0,0,0,0,1,0
"subvencionar",1,0,0,0,0,0,0,0,0,0,0
"subversion",1,0,1,0,0,1,0,0,0,1,0
"subversivo",1,0,1,0,0,0,0,1,0,1,0
"subvertir",1,0,0,0,1,1,1,0,0,1,0
"subyugacion",1,0,1,0,1,1,1,0,0,1,0
"succion",2,0,0,0,0,0,0,0,0,0,0
"suceder",1,0,0,1,0,0,0,0,0,0,0
"sucediendo",1,0,0,0,0,0,0,0,0,0,0
"sucesion",1,0,0,0,0,0,0,0,0,0,0
"sucesivo",1,0,0,0,0,0,0,0,0,0,0
"sucesor",1,0,0,0,0,0,0,0,0,0,0
"suciedad",1,0,0,0,1,0,0,0,0,1,0
"sucinto",1,0,0,0,0,0,0,0,0,0,1
"sucio",4,0,0,0,1,0,0,0,0,1,0
"suculento",1,0,0,0,0,0,0,0,0,1,1
"sucumbir",1,0,0,0,0,0,0,0,0,1,0
"sudario",1,0,0,0,0,0,1,0,0,0,0
"sudor",1,0,0,0,0,1,0,0,0,0,0
"suelo",1,0,0,0,1,0,0,0,0,1,0
"sueno",2,0,0,0,0,0,0,0,0,0,0
"suero",1,0,0,0,0,0,0,0,0,0,1
"suerte",1,1,0,1,0,0,0,1,0,0,1
"sueter",1,0,0,0,0,0,0,0,0,0,0
"sueter tipo con cuello de tortuga",1,0,0,0,0,0,0,0,0,0,0
"suficiencia",1,0,0,0,0,0,0,0,0,0,1
"suficiente",2,0,0,0,0,0,0,0,0,0,0
"suficientemente",1,0,0,0,0,0,0,0,0,0,0
"sufijo",1,0,0,0,0,0,0,0,0,0,0
"sufragar",1,0,0,0,0,0,0,0,0,0,0
"sufrimiento",1,0,0,0,1,1,1,0,0,1,0
"sufrir",1,0,0,0,0,0,0,0,0,1,0
"sugerencia",1,0,0,0,0,0,0,0,0,0,0
"sugerir",1,0,0,0,0,0,0,0,1,0,0
"sugestivo",1,0,0,0,0,0,0,0,0,0,0
"suicida",1,0,1,0,1,1,1,0,0,1,0
"suicidio",1,0,1,0,0,1,1,0,0,1,0
"suite",1,0,0,0,0,0,0,0,0,0,0
"sujecion",1,0,0,0,0,0,0,0,0,1,0
"sujetar",2,0,0,0,0,0,0,0,0,0,0
"sultan",1,0,0,0,0,1,0,0,0,0,0
"suma",3,0,0,0,0,0,0,0,0,0,0
"sumador",1,0,1,0,1,1,1,0,0,1,0
"sumariamente",1,0,0,0,0,0,0,0,0,0,0
"sumergible",1,0,0,0,0,0,0,0,0,0,0
"sumergido",1,0,0,0,0,0,0,0,0,0,0
"sumergir",2,0,0,1,0,0,0,0,0,1,0
"sumergirse",1,1,0,1,0,1,0,1,1,0,1
"sumidero",1,0,0,0,1,0,0,0,0,0,0
"suministro",1,0,0,0,0,0,0,0,0,0,1
"suministros",1,0,0,0,0,0,0,0,0,0,1
"sumo",1,0,0,0,0,0,0,0,0,0,0
"suntuoso",1,0,0,0,0,0,0,0,0,0,0
"superado",1,0,0,0,0,0,0,0,0,0,0
"superar",1,1,0,1,0,0,0,0,0,0,1
"superar numericamente",1,0,0,0,0,0,0,0,0,0,0
"superavit",1,0,0,0,0,0,0,0,0,0,0
"superestrella",1,1,0,0,0,0,0,0,1,0,1
"superficial",2,0,0,0,0,0,0,0,0,1,0
"superficie",1,0,0,0,0,0,0,0,0,0,0
"superficie en acres",1,0,0,0,0,0,0,0,0,0,0
"superfluo",1,0,0,0,0,0,0,0,0,1,0
"superhombre",1,1,0,0,0,0,0,0,1,0,1
"superintendente",1,0,0,0,0,0,0,0,0,0,0
"superior",2,0,0,0,0,0,0,0,0,0,1
"superioridad",1,0,0,0,0,0,0,0,0,0,1
"superlativo",1,0,0,0,0,0,0,0,0,0,0
"supermercado",1,0,0,0,0,0,0,0,0,0,0
"superposicion",2,0,0,0,0,0,0,0,0,0,0
"superpuesto",3,0,0,0,0,0,0,0,0,0,0
"supersticion",1,0,0,0,0,1,0,0,0,1,1
"supersticioso",1,0,0,1,0,1,0,0,0,1,0
"supervisar",1,0,0,0,0,0,0,0,0,0,0
"supervision",1,0,0,0,0,0,0,0,0,0,0
"supervisor",1,0,0,0,0,0,0,0,0,0,0
"supervivencia",1,0,0,0,0,0,0,0,0,0,0
"suplantar",1,0,0,0,0,0,0,0,0,0,0
"suplementario",1,0,0,0,0,0,0,0,0,0,0
"suplemento",1,0,0,0,0,0,0,0,0,0,0
"suplica",1,0,0,0,0,0,0,0,1,0,1
"suponer",2,0,0,1,0,0,0,1,1,0,1
"suponiendo que",1,0,0,0,0,0,0,0,0,0,0
"suposicion",2,0,0,0,0,0,0,0,0,0,0
"supremacia",1,1,1,1,0,1,0,1,1,1,1
"supremamente",1,0,0,0,0,0,0,0,0,0,1
"supremo",2,0,0,0,0,0,0,0,0,0,1
"supresion",2,0,1,0,1,1,0,0,0,1,0
"surco",1,0,0,0,0,0,1,0,0,0,0
"surgir",1,0,0,0,0,0,0,0,0,0,0
"surtido",1,0,0,0,0,0,0,0,0,0,0
"susceptibilidad",1,0,0,0,0,0,0,0,0,0,0
"susceptible",1,0,0,0,0,0,0,0,0,1,0
"suscribir",2,0,0,1,0,0,0,0,1,0,1
"suscripcion",1,0,0,0,0,0,0,0,0,0,0
"suspender",1,0,0,0,0,0,0,0,0,0,0
"suspendido",1,0,0,0,0,0,0,0,0,0,0
"suspension",2,0,0,0,0,1,0,0,0,1,0
"suspenso",1,0,0,1,0,1,0,1,0,0,0
"suspiro",2,0,1,0,1,0,0,0,0,1,0
"sustancia",1,0,0,0,0,0,0,0,0,0,1
"sustancial",1,0,0,0,0,0,0,0,0,0,0
"sustancialmente",1,0,0,0,0,0,0,0,0,0,0
"sustantivo",2,0,0,0,0,0,0,0,0,0,1
"sustento",2,0,0,0,0,0,0,0,0,0,0
"sustitucion",1,0,0,0,0,0,0,0,0,0,0
"sustituido",1,0,0,0,0,0,0,0,0,0,0
"sustituto",2,0,0,0,0,0,0,0,1,0,0
"susto",2,0,1,1,0,1,0,1,0,1,0
"sustraccion",1,0,0,0,0,0,0,0,0,0,0
"sustraer",1,0,0,0,0,0,0,0,0,1,0
"susurro",2,0,0,0,0,0,0,0,0,0,0
"sutil",1,0,0,0,0,0,0,0,0,0,0
"sutileza",1,0,0,0,0,0,0,0,0,0,0
"sutura",1,0,0,0,0,0,0,0,0,0,0
"tabaco",1,0,0,0,0,0,0,0,0,1,0
"taberna",1,0,0,0,0,0,0,0,0,0,0
"tabernaculo",1,0,0,0,0,0,0,0,0,0,0
"tablas de madera",1,0,0,0,0,0,0,0,0,0,0
"tablero",1,0,0,0,0,0,0,0,0,0,0
"tableros",1,0,0,0,0,0,0,0,0,0,0
"tableta",1,0,0,0,0,0,0,0,0,0,0
"tablon",1,0,0,0,0,0,0,0,0,0,0
"tabu",1,0,0,0,1,1,0,0,0,1,0
"tabulacion",1,0,0,0,0,0,0,0,0,0,0
"tabular",2,0,0,1,0,0,0,0,0,0,0
"taburetes",1,0,0,0,1,0,0,0,0,1,0
"tacano",1,0,1,0,1,1,1,0,0,1,0
"tachonado",1,0,0,0,0,0,0,0,0,0,0
"tacito",1,0,0,0,0,0,0,0,0,0,0
"taco",1,0,0,0,0,0,0,0,0,0,0
"tacometro",1,0,0,0,0,0,0,0,0,0,0
"tacon",1,0,0,0,0,0,0,0,0,1,0
"tacones",1,0,0,0,0,0,0,0,0,0,0
"tactica",1,0,0,0,0,1,0,0,1,0,0
"tactil",1,0,0,0,0,0,0,0,0,0,0
"tacto",1,0,0,0,0,0,0,0,0,0,1
"tafetan",1,0,0,0,0,0,0,0,0,0,0
"tajo",1,0,0,0,0,1,0,0,0,1,0
"tal vez",1,0,0,0,0,0,0,1,0,0,0
"taladrador",1,0,0,0,0,0,0,0,0,0,0
"taladro",1,0,0,0,0,0,0,0,0,0,0
"talento",1,0,0,0,0,0,0,0,0,0,1
"talentoso",1,0,0,0,0,0,0,0,0,0,0
"talisman",1,0,0,0,0,0,0,0,0,0,1
"talla",1,0,0,0,0,0,0,0,0,0,0
"tallado",1,0,0,0,0,0,0,0,0,0,0
"taller",2,0,0,0,0,0,0,0,0,0,0
"taller de encuadernacion",1,0,0,0,0,0,0,0,0,0,0
"tallista",1,0,0,0,0,0,0,0,0,0,0
"talon",1,0,0,0,0,0,0,0,0,0,0
